customer_email,customer_name,age,monthly_income_eur,tenure_months,discount_sensitivity,engagement_score,total_orders_12m,total_revenue_12m,arpu_12m,recency_days_last_purchase,impressions_90d,clicks_90d,conversions_90d,spend_90d,opened_emails_90d,clicked_emails_90d,churned,nps,country,gender,channel_preference,product_category_top
user_202@example.com,Customer Name 202,25,2797,6,0.5898167017359723,-1.5522759084145994,6,290.81,24.23,7,1022,120,27,255.42000000000002,16,0,0,6,ES,male,social,internet
user_1013@example.com,Customer Name 1013,40,6430,37,-0.6206603974877976,2.4394539467777063,52,2359.73,196.64,75,165,20,2,38.17,3,0,0,10,ES,female,social,bundle
user_933@example.com,Customer Name 933,49,825,98,0.6492356085818138,-0.03823640044510335,19,245.19,20.43,15,534,23,2,97.31,14,2,0,10,FR,male,sms,bundle
user_582@example.com,Customer Name 582,52,5411,109,-1.9777190836532283,1.7602548495595631,35,733.25,61.1,24,1643,90,17,389.51,14,2,0,8,DE,female,sms,bundle
user_1000@example.com,Customer Name 1000,55,5410,29,-1.236472501669273,0.9193533355721383,47,1445.45,120.45,42,807,52,14,381.37,11,2,0,10,DE,female,sms,mobile
user_118@example.com,Customer Name 118,22,7202,84,0.09365417038999733,-1.3136191407290578,6,163.91,13.66,14,970,47,10,241.08,16,2,1,4,NL,male,social,mobile
user_83@example.com,Customer Name 83,65,1556,26,2.1134822273660943,-0.1410621688637094,17,773.89,64.49,36,344,45,0,108.68,29,10,0,4,ES,male,sms,internet
user_311@example.com,Customer Name 311,50,3661,80,0.2967774969471991,-0.14784527034853723,10,569.8499999999999,47.49,30,1809,235,42,1004.12,13,0,0,2,ES,male,web_display,mobile
user_903@example.com,Customer Name 903,46,868,56,0.8418358586386692,0.09020289189517477,15,425.48,35.46,3,768,92,7,458.92999999999995,25,3,0,8,ES,female,push_app,internet
user_316@example.com,Customer Name 316,25,1023,40,2.229293640014702,0.5341062116163087,22,1410.1100000000001,117.51,3,1581,171,34,618.27,6,1,0,8,NL,female,social,bundle
user_559@example.com,Customer Name 559,67,1490,95,1.8419449412850506,0.48365064129607216,16,852.24,71.02,50,1637,175,39,811.5,20,5,0,1,ES,male,web_display,tv
user_947@example.com,Customer Name 947,38,2355,4,1.344862133329679,0.9892761049869133,19,1062.55,88.55,3,667,85,16,281.73,15,5,0,6,ES,female,social,internet
user_467@example.com,Customer Name 467,23,4497,74,-1.7030847838507137,2.5799791388495183,47,2590.6600000000003,215.89,11,1203,24,1,350.94,20,3,0,9,DE,female,social,bundle
user_277@example.com,Customer Name 277,35,5026,107,0.0643630661416793,1.4065509458653291,35,2327.33,193.94,29,253,20,5,136.06,15,4,0,10,FR,male,push_app,mobile
user_428@example.com,Customer Name 428,41,6079,86,-0.3003858802148409,1.1493538310070388,70,2617.5099999999998,218.13,18,853,57,3,598.11,8,2,0,3,IT,female,social,tv
user_795@example.com,Customer Name 795,35,1336,108,0.6209377191764114,-0.44025970709421536,11,277.79,23.15,64,975,104,9,420.36,17,0,0,1,ES,male,sms,bundle
user_386@example.com,Customer Name 386,66,934,22,2.1298047995871214,-0.16869514408769803,21,851.92,70.99,4,1660,121,9,524.12,8,0,0,1,DE,female,sms,bundle
user_550@example.com,Customer Name 550,33,4717,5,-1.43843063616304,1.811968340923917,55,3238.04,269.84,29,1359,84,11,550.14,14,3,0,8,FR,female,social,tv
user_804@example.com,Customer Name 804,62,2189,10,-1.3036102099276645,-1.6734267371603924,13,841.77,70.15,27,1600,85,21,863.3499999999999,28,5,1,4,NL,male,sms,tv
user_635@example.com,Customer Name 635,30,3122,44,0.42887429583909836,-0.8105103256251722,4,278.84000000000003,23.24,31,629,22,6,262.1,4,0,0,2,FR,female,sms,internet
user_420@example.com,Customer Name 420,65,6247,97,-0.29242020820212766,1.3465095178959794,58,3511.72,292.64,61,1832,192,22,932.92,22,9,0,10,FR,female,sms,tv
user_201@example.com,Customer Name 201,23,7887,82,-1.4539798985377446,0.6703618167924601,44,1678.56,139.88,163,544,50,6,91.9,3,1,0,10,ES,male,push_app,bundle
user_442@example.com,Customer Name 442,32,1591,31,1.24035938108228,2.0420257356306157,21,639.14,53.26,29,1024,65,5,327.55,27,10,0,4,FR,male,web_display,internet
user_94@example.com,Customer Name 94,41,5751,110,-2.1095407062181453,0.9250818247992694,68,4082.8199999999997,340.23,10,108,14,3,258.71000000000004,28,10,0,2,IT,male,sms,internet
user_984@example.com,Customer Name 984,31,5522,103,-0.9797266179869282,1.6711413904138075,41,2541.64,211.8,91,716,74,8,215.94,13,1,0,10,NL,female,sms,mobile
user_749@example.com,Customer Name 749,37,1044,105,1.5243175114431666,-2.2810925453771764,9,218.32,18.19,57,743,57,13,139.39999999999998,15,1,0,6,NL,male,sms,tv
user_229@example.com,Customer Name 229,19,1646,121,1.2676858142847613,-0.5254210207527477,10,500.64,41.72,41,1997,248,33,470.49,23,10,0,3,FR,female,social,tv
user_227@example.com,Customer Name 227,34,5324,10,-1.1980265817343332,2.219518201233134,37,627.8,52.32,37,439,33,2,252.37,14,3,0,10,IT,female,social,mobile
user_761@example.com,Customer Name 761,28,1233,10,1.9785809025518684,0.19351491330561305,24,983.28,81.94,35,297,37,5,144.7,29,7,0,3,FR,female,web_display,bundle
user_1134@example.com,Customer Name 1134,26,1927,92,1.9266734369812244,1.0333915529573292,16,692.54,57.71,6,1782,172,25,587.66,18,3,0,3,NL,male,sms,internet
user_45@example.com,Customer Name 45,38,1925,71,2.0619995656256265,0.9736321962837213,15,445.84,37.15,30,1564,181,41,931.54,5,2,0,4,IT,female,sms,tv
user_238@example.com,Customer Name 238,19,5934,85,-1.883829885629406,1.933127890846379,47,2546.37,212.2,10,1567,183,32,824.9599999999999,8,0,0,8,ES,female,social,bundle
user_553@example.com,Customer Name 553,45,2874,74,-1.1889634850700137,-1.3278031360314246,1,68.47,5.71,339,298,7,0,8.27,0,0,0,3,ES,female,push_app,bundle
user_418@example.com,Customer Name 418,26,2244,59,0.25948200091291745,1.3480628175723761,25,638.46,53.21,18,1364,137,1,458.97999999999996,16,6,0,1,ES,female,web_display,mobile
user_303@example.com,Customer Name 303,58,2120,10,1.3040313278099451,-0.7187809456448686,16,1044.67,87.06,109,1766,37,8,48.89,3,0,0,8,IT,other,sms,bundle
user_1158@example.com,Customer Name 1158,22,2099,112,0.9412780750433061,0.7252705444639722,11,340.18,28.35,34,331,3,0,9.91,9,2,0,6,NL,female,sms,tv
user_412@example.com,Customer Name 412,59,1254,90,2.119038457872374,1.8254769673633906,26,823.5799999999999,68.63,2,535,26,7,347.2,10,4,0,9,FR,female,social,mobile
user_641@example.com,Customer Name 641,36,4438,70,-1.469868568910282,1.5487708024516327,31,907.03,75.59,161,738,48,6,198.64,15,5,0,8,NL,female,web_display,internet
user_664@example.com,Customer Name 664,56,4760,74,-0.7993639999732652,0.8074049715904417,54,3903.38,325.28,54,990,70,3,457.65000000000003,10,2,0,4,FR,other,social,bundle
user_298@example.com,Customer Name 298,29,2320,23,1.6300601424090424,1.1584296440210635,13,585.06,48.76,35,525,36,2,98.95,22,10,0,7,ES,male,push_app,mobile
user_444@example.com,Customer Name 444,51,4110,104,-1.5643041058261384,-0.03575626117763808,10,469.74,39.15,11,872,124,17,627.17,19,0,0,5,ES,male,social,internet
user_300@example.com,Customer Name 300,54,5145,99,-1.669943008326464,2.554782710744344,31,997.68,83.14,9,194,26,3,230.0,29,3,0,10,ES,male,web_display,mobile
user_968@example.com,Customer Name 968,65,1566,101,1.019725573970411,-0.5115930721470703,14,352.88,29.41,175,1087,51,2,183.98,14,2,0,6,ES,female,social,bundle
user_879@example.com,Customer Name 879,28,7974,32,-1.455560686552238,1.0187667894210213,58,3477.91,289.83,26,1265,163,21,482.90999999999997,7,1,0,8,ES,female,sms,mobile
user_161@example.com,Customer Name 161,69,1769,28,0.5891830185682063,1.1986096328228788,19,848.71,70.73,5,1185,168,48,892.7400000000001,5,0,0,10,NL,male,sms,bundle
user_654@example.com,Customer Name 654,29,3952,23,-1.210044416440979,-0.04198182248494087,11,539.5,44.96,1,1882,69,6,435.95000000000005,29,5,1,3,FR,female,social,internet
user_335@example.com,Customer Name 335,50,5832,103,-0.7638359000007311,-2.572190591041124,8,363.96000000000004,30.33,21,1937,232,9,750.18,14,4,1,2,NL,male,web_display,mobile
user_1006@example.com,Customer Name 1006,35,5967,62,-0.4712693156938049,-2.5529612889014657,4,115.66,9.64,352,1251,96,18,410.62,14,6,1,1,FR,male,social,tv
user_560@example.com,Customer Name 560,52,1159,28,1.4560649901473526,0.9082334348577826,21,1208.96,100.75,41,769,34,7,281.73,19,1,0,4,ES,male,push_app,bundle
user_599@example.com,Customer Name 599,46,7089,80,0.05782971580877533,1.0674041960916338,34,1069.14,89.1,59,465,59,15,535.63,12,4,0,6,FR,female,web_display,tv
user_558@example.com,Customer Name 558,29,7211,119,-1.1685312874055818,-1.940210029153024,3,79.44,6.62,23,1651,34,0,114.38,11,0,0,10,ES,female,social,bundle
user_423@example.com,Customer Name 423,59,1823,45,1.3985068031863226,0.980477369805805,15,564.57,47.05,3,1015,45,12,266.46,4,1,0,1,IT,male,social,tv
user_247@example.com,Customer Name 247,55,2244,76,1.6048578682799717,0.7662347205898435,26,995.68,82.97,16,301,27,0,398.44,16,6,0,2,ES,other,push_app,internet
user_658@example.com,Customer Name 658,53,4573,28,-0.011644368476787001,2.1413290581064803,34,1870.85,155.9,28,1076,96,22,261.78999999999996,18,0,0,10,ES,female,sms,bundle
user_798@example.com,Customer Name 798,64,1623,57,1.5753107162721016,0.46080593246852763,7,141.93,11.83,129,434,45,13,38.65,3,0,0,1,IT,male,push_app,mobile
user_328@example.com,Customer Name 328,63,1440,105,1.0615471824197436,-0.33001696477295095,18,504.27,42.02,29,1229,71,8,403.32,26,3,0,5,ES,male,sms,tv
user_79@example.com,Customer Name 79,27,6766,95,1.2870549951165424,-1.9000058404024756,3,50.28,4.19,409,1469,194,52,702.54,23,9,1,1,NL,male,social,bundle
user_815@example.com,Customer Name 815,42,6761,7,-1.174302363084646,1.5788409564066097,36,1131.04,94.25,28,104,10,0,213.38,10,1,0,7,DE,female,push_app,tv
user_482@example.com,Customer Name 482,34,7856,64,-0.8127707519640768,1.1713153221443162,39,942.08,78.51,36,1167,172,20,718.84,15,7,0,10,IT,female,push_app,mobile
user_512@example.com,Customer Name 512,39,4590,107,-1.2045908843986608,1.9140550161265333,42,2084.23,173.69,14,847,48,1,273.17,12,2,0,8,ES,female,push_app,tv
user_6@example.com,Customer Name 6,25,5380,100,-0.06548453606057053,-0.9517465734887417,12,405.01,33.75,8,363,20,2,142.72,1,0,0,4,FR,female,social,tv
user_819@example.com,Customer Name 819,30,7743,67,-1.7946147319746204,1.4722032717250753,53,2083.6499999999996,173.64,6,450,62,0,158.62,19,7,0,10,ES,female,web_display,mobile
user_37@example.com,Customer Name 37,64,1017,49,1.3579093072641686,1.2447209261934762,18,965.8399999999999,80.49,25,1543,72,9,374.74,23,10,0,8,FR,male,sms,tv
user_1003@example.com,Customer Name 1003,29,4398,50,-0.4466395844543531,1.5409064828621297,39,647.54,53.96,24,1342,134,26,464.53999999999996,23,8,0,8,ES,male,sms,tv
user_837@example.com,Customer Name 837,54,2105,38,1.546275860931675,-0.254814867135553,22,1376.16,114.68,22,318,3,0,230.0,22,5,0,10,IT,male,web_display,bundle
user_404@example.com,Customer Name 404,41,7955,115,-1.3028853548936636,1.755840512018029,55,1512.02,126.0,66,497,65,13,208.31,4,0,0,9,IT,female,sms,internet
user_1156@example.com,Customer Name 1156,57,6692,46,-0.6095092583944131,2.1953279761466815,35,1471.53,122.63,24,1611,87,15,266.79999999999995,26,2,0,9,IT,female,push_app,bundle
user_854@example.com,Customer Name 854,49,6382,28,0.5357981162533676,-2.1511940150648634,3,100.75,8.4,24,1793,240,53,440.59,12,3,1,4,IT,female,social,mobile
user_788@example.com,Customer Name 788,45,1186,71,0.23231962854007027,0.7350564644404245,27,1707.1699999999998,142.26,29,1312,74,11,424.88,17,5,0,4,ES,other,push_app,mobile
user_1154@example.com,Customer Name 1154,49,7342,103,-1.6801677085517792,2.31890501737517,29,1039.18,86.6,28,1422,95,1,405.38,19,9,0,10,NL,female,push_app,mobile
user_1182@example.com,Customer Name 1182,36,5575,51,-0.000847858209390151,1.7743698256760774,34,2086.44,173.87,1,885,88,11,173.24,11,1,0,8,FR,female,sms,tv
user_134@example.com,Customer Name 134,61,1887,90,1.9123052167954118,1.8173876414428514,20,1334.92,111.24,12,1997,174,51,685.87,8,2,0,7,FR,female,sms,internet
user_1130@example.com,Customer Name 1130,65,2001,3,1.319054628240822,0.08503708312760422,13,541.44,45.12,6,1572,221,63,267.76,15,3,0,2,IT,female,web_display,internet
user_1025@example.com,Customer Name 1025,24,930,104,1.7082044550137263,0.3597568380399865,14,484.51,40.38,1,1653,131,21,766.79,28,4,0,1,NL,female,social,internet
user_88@example.com,Customer Name 88,57,4636,17,-1.6515431958177638,1.5253771451058096,44,3013.69,251.14,8,1662,126,1,324.26,11,4,0,8,ES,female,web_display,internet
user_1066@example.com,Customer Name 1066,51,1676,28,2.215842948659394,-0.04221885313501311,12,477.55,39.8,50,556,71,4,63.67,20,4,0,2,ES,female,social,tv
user_901@example.com,Customer Name 901,34,1575,68,0.41452026610598397,0.9867704374480081,19,295.60999999999996,24.63,22,582,51,4,340.12,23,7,0,3,IT,male,push_app,bundle
user_1188@example.com,Customer Name 1188,20,1417,13,0.8644362437445483,-0.5813303011026805,14,183.83,15.32,71,1384,162,46,171.17,23,10,0,4,ES,male,social,bundle
user_990@example.com,Customer Name 990,68,6146,40,-0.13345861432580625,-2.0328026649630764,3,157.39999999999998,13.12,16,146,4,0,68.5,3,0,0,3,ES,male,push_app,mobile
user_248@example.com,Customer Name 248,41,6958,117,0.30316303384776283,-1.1678114893530822,5,218.79,18.23,21,1069,39,0,267.90999999999997,12,2,1,1,IT,male,social,bundle
user_963@example.com,Customer Name 963,64,6491,81,-0.6906946559532654,2.8578815215636513,48,2923.49,243.62,10,109,8,0,194.58,9,1,0,10,DE,female,sms,tv
user_490@example.com,Customer Name 490,29,5366,35,-0.3400512391974407,-2.095169675911507,5,82.94,6.91,16,704,8,1,35.56,21,8,1,4,ES,male,web_display,tv
user_725@example.com,Customer Name 725,58,4479,105,-1.8876642199781113,1.5323458190212798,41,967.75,80.65,32,252,2,0,98.72000000000001,5,1,0,9,IT,female,push_app,tv
user_138@example.com,Customer Name 138,52,1367,48,1.795900160989358,-0.8416560297386951,20,1596.04,133.0,153,1649,122,17,594.2,26,5,0,3,IT,female,sms,tv
user_1187@example.com,Customer Name 1187,60,2191,40,2.1250218427855065,-1.025589935828653,18,1053.67,87.81,37,945,76,9,154.09,4,0,0,9,FR,female,social,internet
user_297@example.com,Customer Name 297,65,3856,42,-0.5351209997033306,-0.30583118995798164,16,713.49,59.46,11,1423,34,1,674.16,7,2,1,1,FR,male,sms,bundle
user_566@example.com,Customer Name 566,29,4254,39,-1.6486229844993612,1.4307899818838588,32,678.84,56.57,114,432,38,7,180.98,17,6,0,10,DE,male,web_display,internet
user_1@example.com,Customer Name 1,56,2109,53,0.9952967745855786,-0.004151052499979435,13,936.28,78.02,47,1542,160,7,429.36,18,5,0,8,FR,male,sms,bundle
user_849@example.com,Customer Name 849,30,1412,77,0.5461736107191156,1.3934866753194601,19,660.0500000000001,55.0,30,389,51,14,327.69,11,1,0,9,IT,female,sms,bundle
user_1097@example.com,Customer Name 1097,22,5616,18,-0.19991404186787454,2.2445779980563167,55,4281.65,356.8,19,1808,116,24,744.25,22,7,0,9,DE,female,sms,mobile
user_1008@example.com,Customer Name 1008,34,7011,94,-0.2358925385317904,1.589069332907984,30,742.5,61.88,5,431,33,1,260.75,25,8,0,9,IT,female,web_display,bundle
user_159@example.com,Customer Name 159,56,7921,79,0.47352266885470073,1.4916073771034635,27,1850.19,154.18,147,929,68,3,180.77,11,4,0,9,ES,male,push_app,internet
user_617@example.com,Customer Name 617,41,1233,51,0.5370955341671098,1.4087629256801069,12,308.61,25.72,53,447,23,2,127.37,4,0,0,2,ES,male,push_app,mobile
user_403@example.com,Customer Name 403,63,7081,35,-1.0478389688111567,0.1496597501587829,53,1850.19,154.18,114,627,28,2,58.91,23,5,0,9,FR,female,push_app,internet
user_541@example.com,Customer Name 541,27,6403,13,-0.6930291687507031,1.2668073052571507,43,2883.68,240.31,25,538,12,0,151.48,4,0,0,7,ES,female,push_app,tv
user_32@example.com,Customer Name 32,44,1883,110,2.0784615260547303,1.2347019541431759,19,1119.34,93.28,8,204,19,3,153.99,15,6,0,6,FR,male,sms,mobile
user_497@example.com,Customer Name 497,42,1656,79,2.097243952857771,1.811342292139912,20,477.68,39.81,26,630,59,4,533.87,14,3,0,6,IT,male,web_display,internet
user_197@example.com,Customer Name 197,30,5164,113,-1.4239613891832357,1.7529736011285433,61,1845.02,153.75,53,1133,32,2,420.53999999999996,22,10,0,10,NL,male,sms,mobile
user_648@example.com,Customer Name 648,69,1150,108,1.168167306865735,1.168381768937233,14,614.3299999999999,51.19,26,1813,202,14,637.1700000000001,0,0,0,10,FR,male,social,mobile
user_1034@example.com,Customer Name 1034,63,2770,88,-0.7238194540431326,-0.8219301685721027,8,468.45,39.04,2,814,64,8,516.0699999999999,19,3,1,1,ES,female,push_app,mobile
user_1081@example.com,Customer Name 1081,36,1031,80,0.9048038950138139,1.3974182667140047,19,825.81,68.82,13,637,38,2,322.53999999999996,18,2,0,3,IT,female,push_app,internet
user_997@example.com,Customer Name 997,64,3904,64,0.575892016828637,-1.6008809881356099,8,449.95000000000005,37.5,10,1024,52,0,430.04,18,8,1,2,NL,male,push_app,internet
user_1085@example.com,Customer Name 1085,68,7928,62,-1.9956026832101132,2.442464503381162,59,2257.06,188.09,25,244,11,2,86.57,19,4,0,9,DE,female,web_display,mobile
user_283@example.com,Customer Name 283,67,1786,81,0.9044006204478574,1.2894591719016066,18,846.2700000000001,70.52,11,473,40,7,323.23,7,1,0,9,IT,male,web_display,bundle
user_326@example.com,Customer Name 326,46,1724,86,2.326248042985324,0.11213217923107033,13,845.45,70.45,39,1764,58,12,248.0,22,2,0,6,ES,female,push_app,internet
user_76@example.com,Customer Name 76,43,6651,118,-0.11695876874572743,-1.561165279861795,9,507.03999999999996,42.25,1,1504,54,7,366.39,13,1,0,9,ES,female,social,mobile
user_564@example.com,Customer Name 564,60,7907,100,-0.524797380615913,1.2166243104589483,52,2902.84,241.9,27,1871,147,39,400.14,19,7,0,8,FR,female,sms,internet
user_1037@example.com,Customer Name 1037,67,6847,113,0.022699801627676486,2.0255982699903345,48,3533.7999999999997,294.48,6,914,61,4,178.96,6,0,0,8,DE,female,sms,internet
user_587@example.com,Customer Name 587,46,7619,17,-0.7691057739656637,-1.2826782083762005,10,479.96,40.0,25,192,6,0,81.06,13,6,1,3,DE,female,sms,mobile
user_835@example.com,Customer Name 835,40,1864,100,1.6101913456144685,0.16531399222295162,24,1439.95,120.0,36,969,14,0,385.09999999999997,26,9,0,6,FR,other,social,mobile
user_704@example.com,Customer Name 704,62,4428,34,0.05202239361168176,1.7888777536049623,48,1827.47,152.29,4,1206,148,23,376.87,16,2,0,9,NL,male,web_display,tv
user_349@example.com,Customer Name 349,68,5118,120,-1.9146669216994028,2.408686644006881,47,2897.55,241.46,12,1989,64,18,646.77,19,0,0,8,IT,male,push_app,mobile
user_281@example.com,Customer Name 281,45,1070,102,2.537675331841287,0.07040642560245369,21,962.2199999999999,80.18,2,1884,226,16,715.94,12,0,0,1,IT,female,sms,tv
user_1096@example.com,Customer Name 1096,46,1206,16,0.3937989587862856,-0.05802482285550484,10,186.93,15.58,3,100,2,0,72.10000000000001,25,8,0,3,IT,male,sms,internet
user_1051@example.com,Customer Name 1051,18,4364,100,-0.34611637290774877,2.6973330675001987,49,626.48,52.21,8,1007,71,2,139.49,21,5,0,10,IT,male,web_display,mobile
user_1120@example.com,Customer Name 1120,19,2257,23,2.2902124680214584,-0.12954704478560897,18,621.75,51.81,126,1719,35,2,75.46,18,4,0,1,NL,female,web_display,tv
user_1046@example.com,Customer Name 1046,39,1448,117,0.5704402917866678,-1.0174274916306967,3,113.69,9.47,2,1081,78,20,231.48999999999998,3,0,1,1,FR,male,social,internet
user_691@example.com,Customer Name 691,46,6837,110,-0.24955496080890027,2.137931136008917,29,335.89,27.99,177,107,15,2,17.38,21,8,0,8,NL,female,sms,bundle
